Shelf mark	Name	Related shelfmark	Depository	Object	Size	Dating	Leaves/pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
B 59		114; N. 8 (Stiernhielm)	KB	Codex	Unknown	1275-1299; 1280-1330	f.76v		Names of fishes in Swedish and Latin	 XII:11 (5b, 1f; ff. 67-77); XIII:2 (1b; ff. 77:1-mirror)	205x160x35	195x150	No	IV	Yes	Parchment	Ink	1	20-40	Textualis	Yes	Hand c	Västgötland	None	None	None	None	None	Nowhere	Annerstedt (1876:112–115); Biblis: tidskrift för bokhistoria, bibliografi, bokhantverk, samlande 54 (2011:31–36); Börtzell (1888-1889:9–10); Collin (1827:1–74; 257-281; 287-307; 310-316; 1976); Fant (1818:7-13; 250); Gödel (1916:6-7; 67; 188; 191-196; 224; 236; 238; 272; 287–289; 294-295; 298; 301); [Hadorph (1687), s. [6]; Hjärne (1895:314–318); Holm (1988:54–58); Ihre (1752-1755); J. C. B. (1759:32–44); Klemming (1868-1881:177-216; 276-280); Liljegren (1829); Lindquist (1941:11-37; 40-48; 65–103); Loccenius (1615:* 55 ff.); Lundius (s. a. [1693-1697]:93–95); Messenius (1643 & senare:* 47 ff.*); Rydberg (1877:46-48); Småstykker (1884-1891:66–73); Schwartz (1876:63-67); Stiernhielm (1663:84-88; 92-99); Undorf (1995:223); Vendell (1897:67-72); Wessén (1950); Wiktorsson (2011); Åström (2003:56; 77; 113; 117)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=b5&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1200%22%5D&pid=alvin-record%3A472977&c=1";"Av")
B 59		114; N. 8 (Stiernhielm)	KB	Codex	Unknown	1275-1299; 1280-1330	f.77r	YVgL	part.	 XII:11 (5b, 1f; ff. 67-77); XIII:2 (1b; ff. 77:1-mirror)	205x160x35	195x150	No	IV	Yes	Parchment	Ink	1	20-40	Textualis	Yes	Hand e	Västgötland	None	None	None	None	None	Nowhere	Annerstedt (1876:112–115); Biblis: tidskrift för bokhistoria, bibliografi, bokhantverk, samlande 54 (2011:31–36); Börtzell (1888-1889:9–10); Collin (1827:1–74; 257-281; 287-307; 310-316; 1976); Fant (1818:7-13; 250); Gödel (1916:6-7; 67; 188; 191-196; 224; 236; 238; 272; 287–289; 294-295; 298; 301); [Hadorph (1687), s. [6]; Hjärne (1895:314–318); Holm (1988:54–58); Ihre (1752-1755); J. C. B. (1759:32–44); Klemming (1868-1881:177-216; 276-280); Liljegren (1829); Lindquist (1941:11-37; 40-48; 65–103); Loccenius (1615:* 55 ff.); Lundius (s. a. [1693-1697]:93–95); Messenius (1643 & senare:* 47 ff.*); Rydberg (1877:46-48); Småstykker (1884-1891:66–73); Schwartz (1876:63-67); Stiernhielm (1663:84-88; 92-99); Undorf (1995:223); Vendell (1897:67-72); Wessén (1950); Wiktorsson (2011); Åström (2003:56; 77; 113; 117)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=b5&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1200%22%5D&pid=alvin-record%3A472977&c=1";"Av")
B 59		114; N. 8 (Stiernhielm)	KB	Codex	Unknown	1275-1299; 1280-1330	ff.77r-v	VgL	 Kkb (in Latin)	 XII:11 (5b, 1f; ff. 67-77); XIII:2 (1b; ff. 77:1-mirror)	205x160x35	195x150	No	IV	Yes	Parchment	Ink	1	20-40	Textualis	Yes	Hand f	Västgötland	None	None	None	None	None	Nowhere	Annerstedt (1876:112–115); Biblis: tidskrift för bokhistoria, bibliografi, bokhantverk, samlande 54 (2011:31–36); Börtzell (1888-1889:9–10); Collin (1827:1–74; 257-281; 287-307; 310-316; 1976); Fant (1818:7-13; 250); Gödel (1916:6-7; 67; 188; 191-196; 224; 236; 238; 272; 287–289; 294-295; 298; 301); [Hadorph (1687), s. [6]; Hjärne (1895:314–318); Holm (1988:54–58); Ihre (1752-1755); J. C. B. (1759:32–44); Klemming (1868-1881:177-216; 276-280); Liljegren (1829); Lindquist (1941:11-37; 40-48; 65–103); Loccenius (1615:* 55 ff.); Lundius (s. a. [1693-1697]:93–95); Messenius (1643 & senare:* 47 ff.*); Rydberg (1877:46-48); Småstykker (1884-1891:66–73); Schwartz (1876:63-67); Stiernhielm (1663:84-88; 92-99); Undorf (1995:223); Vendell (1897:67-72); Wessén (1950); Wiktorsson (2011); Åström (2003:56; 77; 113; 117)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=b5&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1200%22%5D&pid=alvin-record%3A472977&c=1";"Av")
B 64			KB	Codex	Unknown	1325-1374; c.1350	ff.1-50	GL		Unknown	Unknown	170x140	No	I	No	Parchment	Dry/Ink	1	17	Textualis	Yes	Hand a	Gotland	Romanesque	R	One ornamented large initial (5 lines), several medium (3 lines) and small initials (2 lines).	Large, Medium and Small	None. One large initial on f. 3r1-5 and two medium initials on f. 3v8-10 and f. 7r10-12.	Throughout	Collin (1852); Peel Ch (2009); Pipping (1905-7); Wessén E (1943)	=HYPERLÄNK("https://manuscripta.se/ms/100522";"MS")
B 64			KB	Codex	Unknown	1325-1374; c.1350	ff.1-50	GL		Unknown	Unknown	170x140	No	I	No	Parchment	Dry/Ink	1	17	Textualis	Yes	Hand a	Gotland	Romanesque	R	One ornamented large initial (5 lines), several medium (3 lines) and small initials (2 lines).	Large, Medium and Small	None. One large initial on f. 3r1-5 and two medium initials on f. 3v8-10 and f. 7r10-12.	Throughout	Collin (1852); Peel Ch (2009); Pipping (1905-7); Wessén E (1943)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1300%22%5D&pid=alvin-record%3A472938&c=11";"Av")
B 64			KB	Codex	Unknown	1325-1374; c.1350	ff.1-50	GL		Unknown	Unknown	170x140	No	I	No	Parchment	Dry/Ink	1	17	Textualis	Yes	Hand a	Gotland	Romanesque	R	One ornamented large initial (5 lines), several medium (3 lines) and small initials (2 lines).	Large, Medium and Small	None. One large initial on f. 3r1-5 and two medium initials on f. 3v8-10 and f. 7r10-12.	Throughout	Collin (1852); Peel Ch (2009); Pipping (1905-7); Wessén E (1943)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?dswid=8148&searchType=TEXT&query=&aq=%5B%5B%7B%22A_FQ%22%3A%22b5%22%7D%5D%5D&aqe=%5B%5D&af=%5B%22ARCHIVE_ORG_ID_facet%3A23%22%2C%22CRP_facet%3A1300%22%5D&pid=alvin-record%3A472938&c=11";"Av")
B 90 a																															
B 92 a			KB	Fragment	Unknown	1437	Unknown	Belter guild law		Unknown																				Klemming (1856;9-10)	=HYPERLÄNK("https://www.manuscripta.se/ms/100299";"MS (Not digitalised)")
B 92 b																															
B 100 e																															
B 107		No 16; SKB B 55	KB	Codex	Unknown	1388	ff.1r-88r	MEL		(0:1 (1f; mirror); I:3 (1b, 1f; ff. 1-3); II:6 (3b; ff. 4-9); III:6 (2b, 2f; ff. 10-15); IV:7 (3b, 1f; ff. 16-22); V:10 (5b; ff. 23-32); VI:8 (4b; ff. 33-40); VII:7 (3b, 1f; ff. 41-47); VIII:7 (3b, 1f; ff. 48-54); IX:8 (4b; ff. 55-62); X:8(4b; ff. 63-70); XI:7 (3b, 1f; ff. 71-77); XII:6 (2b, 2f; ff. 78-83); XIII:4 (2b; ff. 84-87); XIV:2 (2f; ff. 88-mirror)	205x160x50	330x225	Yes. Gathering numbers on f. 22v ("4"), f. 32v ("4 x 5?"), f. 40v ("6"), f. 54v ("9"), f. 70v ("10"), f. 77v ("12").	I	Yes	Parchment	Ink	1	20	Textualis	No	Hand a (Discipulus ignorantus)	Växjö	Romanesque	R, B	Lombard-styled large medium (2 lines) and small (1 line) initials.	Medium and Small	None. Thirteen medium initials on f. 9r1-2, f. 9v17-18, f. 14r1-2, f. 14v12-13, f. 17v1-2, f. 18v10-11, f. 53v14-15, f. 63r14-15, f. 66r11-12, f. 67v3-4, f. 74v15-16, f. 77r2-3, f. 84r3-4. Of these, only one (f. 63r14-15) is ornamented.	Throughout	Beckman (1917:217-220; 1919:6-9; 28-35); Klemming (1868-1881: 63-68); Schlyter (1862: xviii-xix); Hedlund (1980: 14); Brøndum-Nielen (1944: 113-114); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100300";"MS")
B 107		No 16; SKB B 55	KB	Codex	Unknown	1388	f.88r		Latin annotation	(0:1 (1f; mirror); I:3 (1b, 1f; ff. 1-3); II:6 (3b; ff. 4-9); III:6 (2b, 2f; ff. 10-15); IV:7 (3b, 1f; ff. 16-22); V:10 (5b; ff. 23-32); VI:8 (4b; ff. 33-40); VII:7 (3b, 1f; ff. 41-47); VIII:7 (3b, 1f; ff. 48-54); IX:8 (4b; ff. 55-62); X:8(4b; ff. 63-70); XI:7 (3b, 1f; ff. 71-77); XII:6 (2b, 2f; ff. 78-83); XIII:4 (2b; ff. 84-87); XIV:2 (2f; ff. 88-mirror)	205x160x50	330x225	Yes. Gathering numbers on f. 22v ("4"), f. 32v ("4 x 5?"), f. 40v ("6"), f. 54v ("9"), f. 70v ("10"), f. 77v ("12").	I	Yes	Parchment	Ink	1	20	Textualis	No	Hand a (Discipulus ignorantus)	Växjö	Romanesque	R, B	Lombard-styled large medium (2 lines) and small (1 line) initials.	Medium and Small	None. Thirteen medium initials on f. 9r1-2, f. 9v17-18, f. 14r1-2, f. 14v12-13, f. 17v1-2, f. 18v10-11, f. 53v14-15, f. 63r14-15, f. 66r11-12, f. 67v3-4, f. 74v15-16, f. 77r2-3, f. 84r3-4. Of these, only one (f. 63r14-15) is ornamented.	Throughout	Beckman (1917:217-220; 1919:6-9; 28-35); Klemming (1868-1881: 63-68); Schlyter (1862: xviii-xix); Hedlund (1980: 14); Brøndum-Nielen (1944: 113-114); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22KB+B%22%7D%5D%5D&c=125&aqe=%5B%5D&af=%5B%5D&searchType=TEXT&query=KB+B&pid=alvin-record%3A472980&dswid=1288";"AV")
B 107		No 16; SKB B 55	KB	Codex	Unknown	1388	f.88r-v		Gårdsrett (Erik of Pommern)	(0:1 (1f; mirror); I:3 (1b, 1f; ff. 1-3); II:6 (3b; ff. 4-9); III:6 (2b, 2f; ff. 10-15); IV:7 (3b, 1f; ff. 16-22); V:10 (5b; ff. 23-32); VI:8 (4b; ff. 33-40); VII:7 (3b, 1f; ff. 41-47); VIII:7 (3b, 1f; ff. 48-54); IX:8 (4b; ff. 55-62); X:8(4b; ff. 63-70); XI:7 (3b, 1f; ff. 71-77); XII:6 (2b, 2f; ff. 78-83); XIII:4 (2b; ff. 84-87); XIV:2 (2f; ff. 88-mirror)	205x160x50	330x225	Yes. Gathering numbers on f. 22v ("4"), f. 32v ("4 x 5?"), f. 40v ("6"), f. 54v ("9"), f. 70v ("10"), f. 77v ("12").	I	Yes	Parchment	Ink	1	20	Textualis	No	Hand a (Discipulus ignorantus)	Växjö	None	None	None	None	None	Nowhere	Beckman (1917:217-220; 1919:6-9; 28-35); Klemming (1868-1881: 63-68); Schlyter (1862: xviii-xix); Hedlund (1980: 14); Brøndum-Nielen (1944: 113-114); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22KB+B%22%7D%5D%5D&c=125&aqe=%5B%5D&af=%5B%5D&searchType=TEXT&query=KB+B&pid=alvin-record%3A472980&dswid=1288";"AV")
B 108		N 72; Kongl. bibl. i Stockholm N:o 17	KB	Codex	Unknown	1450-1500	ff.2r-146v	MEL		I:4 (1b, 2f; mirror-0:3); II:5 (2b, 1f; ff. 0:4-0:8); III:10 (5b; ff. 1-10); IV:10 (5b; ff. 11-20); V:10 (5b; ff. 21-30); VI:12 (6b; ff. 31-42); VII:12 (6b; ff. 43-54); VIII:12 (5b, 2f; ff. 55-66); IX:10 (5b; ff. 67-76); X:12 (4b, 4f; ff. 77-86); XI:10 (5b; ff. 87-96); XII:12 (5b, 2f; ff. 97-106); XIII:10 (5b; ff. 107-116); XIV:10 (5b; ff. 117-126); XV:10 (5b; ff. 127-136); XVI:10 (5b; ff. 137-146); XVII:12 (6b; ff. 147-158); XIV:8 (4b; ff. 159-166); XV:7 (3b, 1f; ff. 167-174); XVI:6 (2b, 2f; ff. 175-180 and mirror)	180x150x55	Unknown	Yes. Custodes on f. 10v, f. 54v, f. 65v, f. 85v, f. 106v and which seem to refer to the original gathering structure.	I			Ink		22-24		Yes	Hand a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Schlyter (1862:xxxvi)	=HYPERLÄNK("https://manuscripta.se/ms/100301";"MS (Not digitalised)")
B 108		N 72; Kongl. bibl. i Stockholm N:o 17	KB	Codex	Unknown	1450-1500	f.78:1r		Versus	I:4 (1b, 2f; mirror-0:3); II:5 (2b, 1f; ff. 0:4-0:8); III:10 (5b; ff. 1-10); IV:10 (5b; ff. 11-20); V:10 (5b; ff. 21-30); VI:12 (6b; ff. 31-42); VII:12 (6b; ff. 43-54); VIII:12 (5b, 2f; ff. 55-66); IX:10 (5b; ff. 67-76); X:12 (4b, 4f; ff. 77-86); XI:10 (5b; ff. 87-96); XII:12 (5b, 2f; ff. 97-106); XIII:10 (5b; ff. 107-116); XIV:10 (5b; ff. 117-126); XV:10 (5b; ff. 127-136); XVI:10 (5b; ff. 137-146); XVII:12 (6b; ff. 147-158); XIV:8 (4b; ff. 159-166); XV:7 (3b, 1f; ff. 167-174); XVI:6 (2b, 2f; ff. 175-180 and mirror)	180x150x55	Unknown	Yes. Custodes on f. 10v, f. 54v, f. 65v, f. 85v, f. 106v and which seem to refer to the original gathering structure.	I			Ink		22-24		Yes	Hand a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Schlyter (1862:xxxvi)	=HYPERLÄNK("https://manuscripta.se/ms/100301";"MS (Not digitalised)")
B 108		N 72; Kongl. bibl. i Stockholm N:o 17	KB	Codex	Unknown	1450-1500	f.78:2v	VmL	Kmb ch.6-7	I:4 (1b, 2f; mirror-0:3); II:5 (2b, 1f; ff. 0:4-0:8); III:10 (5b; ff. 1-10); IV:10 (5b; ff. 11-20); V:10 (5b; ff. 21-30); VI:12 (6b; ff. 31-42); VII:12 (6b; ff. 43-54); VIII:12 (5b, 2f; ff. 55-66); IX:10 (5b; ff. 67-76); X:12 (4b, 4f; ff. 77-86); XI:10 (5b; ff. 87-96); XII:12 (5b, 2f; ff. 97-106); XIII:10 (5b; ff. 107-116); XIV:10 (5b; ff. 117-126); XV:10 (5b; ff. 127-136); XVI:10 (5b; ff. 137-146); XVII:12 (6b; ff. 147-158); XIV:8 (4b; ff. 159-166); XV:7 (3b, 1f; ff. 167-174); XVI:6 (2b, 2f; ff. 175-180 and mirror)	180x150x55	Unknown	Yes. Custodes on f. 10v, f. 54v, f. 65v, f. 85v, f. 106v and which seem to refer to the original gathering structure.	I			Ink		22-24		Yes	Hand a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Schlyter (1862:xxxvi)	=HYPERLÄNK("https://manuscripta.se/ms/100301";"MS (Not digitalised)")
B 108		N 72; Kongl. bibl. i Stockholm N:o 17	KB	Codex	Unknown	1450-1500	ff.177v-178v		RBEK 12.9.1563	I:4 (1b, 2f; mirror-0:3); II:5 (2b, 1f; ff. 0:4-0:8); III:10 (5b; ff. 1-10); IV:10 (5b; ff. 11-20); V:10 (5b; ff. 21-30); VI:12 (6b; ff. 31-42); VII:12 (6b; ff. 43-54); VIII:12 (5b, 2f; ff. 55-66); IX:10 (5b; ff. 67-76); X:12 (4b, 4f; ff. 77-86); XI:10 (5b; ff. 87-96); XII:12 (5b, 2f; ff. 97-106); XIII:10 (5b; ff. 107-116); XIV:10 (5b; ff. 117-126); XV:10 (5b; ff. 127-136); XVI:10 (5b; ff. 137-146); XVII:12 (6b; ff. 147-158); XIV:8 (4b; ff. 159-166); XV:7 (3b, 1f; ff. 167-174); XVI:6 (2b, 2f; ff. 175-180 and mirror)	180x150x55	Unknown	Yes. Custodes on f. 10v, f. 54v, f. 65v, f. 85v, f. 106v and which seem to refer to the original gathering structure.	I			Ink		22-24		Yes	Hand a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Schlyter (1862:xxxvi)	=HYPERLÄNK("https://manuscripta.se/ms/100301";"MS (Not digitalised)")
B 112		Kg.Bn. 21	KB	Codex	Unknown	1350-1400	ff.1r-8v	UL	Kkb; Kb ch. 10-12	I:10 (4b, 2f; ff. 1-8)	250x195x50	Unknown	Yes. Custodes on f. 16v, f. 24v, f. 32v, f. 40v, f. 55v, f. 71v, f. 79v.	I 		Parchment	Ink	2	24			Hand a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Cornell (1943); Schlyter (1834:xiii-xiv; 1862:iv); Beckman (1917:215-216); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100302";"MS (Not digitalised)")
B 112		Kg.Bn. 21	KB	Codex	Unknown	1350-1400	ff.9r-93v	MEL		II:8 (4b; ff. 9-16); III:8 (4b; ff. 17-24); IV:8 (4b; ff. 25-32); V:8 (4b; ff. 33-40); VI:7 (3b, 1f; ff. 41-47); VII:8 (4b; ff. 48-55); VIII:8 (4b; ff. 56-63); IX:8 (4b; ff. 64-71); X:8 (4b; ff. 72-79); XI:8 (4b; ff. 80-87); XII:6 (6f; ff. 88-93)	250x195x50	Unknown	Yes. Custodes on f. 16v, f. 24v, f. 32v, f. 40v, f. 55v, f. 71v, f. 79v.	II		Parchment	Ink	2	24			Various scribes	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Cornell (1943); Schlyter (1834:xiii-xiv; 1862:iv); Beckman (1917:215-216); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100302";"MS (Not digitalised)")
B 120			KB	Codex	Fol.	1464	ff.1r-21v	KrL		I:9 (4b, 1f; ff. 1-9); II:9 (4b, 1f; ff. 10-18); III:9 (2b, 5f; ff. 19-26:1); IV:8 (4b; ff. 27-34); V:9 (4b, 1f; ff. 35-43); VI:10 (4b, 2f; ff. 44-53); VII:9 (4b, 1f; ff. 54-62); VIII:4 (1b, 2f; ff. 63-66); IX:8 (2b, 4f; ff. 67-74)	260x205x45	Unknown	Yes. Gathering numbers on f. 9r ("iij"), f. 18r ("iiij"), f. 44r (?) and f. 54r ("viij?").	I	No	Paper	Ink	1	24-32			Hand a	Unknown	Romanesque	R	Medium lombard initials (3-4 lines), as well as small Lombard initials (2-3 lines).	Medium and Small	None. From ff. 1r-26v, a separation between 3-lined medium initials and 2-lined small initials is found. Accordingly, fifteen medium initials are found on f. 1r12-14, f. 1v1-3, f. 10r9-11, f. 10r24-26, f. 10v20-22, f. 11r1-3, f. 11r12-14, f. 17r11-14, f. 17-19, f. 17v9-11, f. 21v23-25, f. 23v5-7, f. 25r26-29, f. 25v25-27, f. 25v29-31. From f. 27r on, small initials are usually painted with three lines hight	Throughout		=HYPERLÄNK("https://manuscripta.se/ms/100303";"MS")
B 120			KB	Codex	Fol.	1474-1475	ff.22r-66v	MEL		I:9 (4b, 1f; ff. 1-9); II:9 (4b, 1f; ff. 10-18); III:9 (2b, 5f; ff. 19-26:1); IV:8 (4b; ff. 27-34); V:9 (4b, 1f; ff. 35-43); VI:10 (4b, 2f; ff. 44-53); VII:9 (4b, 1f; ff. 54-62); VIII:4 (1b, 2f; ff. 63-66); IX:8 (2b, 4f; ff. 67-74)	260x205x45	Unknown	Yes. Gathering numbers on f. 9r ("iij"), f. 18r ("iiij"), f. 44r (?) and f. 54r ("viij?").	II	No	Paper	Ink	1	24-32			Hand b (or two scribes)	Unknown	Romanesque	R	Medium lombard initials (3-4 lines), as well as small Lombard initials (2-3 lines).	Medium and Small	None. From ff. 1r-26v, a separation between 3-lined medium initials and 2-lined small initials is found. Accordingly, fifteen medium initials are found on f. 1r12-14, f. 1v1-3, f. 10r9-11, f. 10r24-26, f. 10v20-22, f. 11r1-3, f. 11r12-14, f. 17r11-14, f. 17-19, f. 17v9-11, f. 21v23-25, f. 23v5-7, f. 25r26-29, f. 25v25-27, f. 25v29-31. From f. 27r on, small initials are usually painted with three lines hight	Throughout		=HYPERLÄNK("https://manuscripta.se/ms/100303";"MS")
B 120			KB	Codex	Fol.	1474-1475	ff.67r-74r	YVgL	(part.)	I:9 (4b, 1f; ff. 1-9); II:9 (4b, 1f; ff. 10-18); III:9 (2b, 5f; ff. 19-26:1); IV:8 (4b; ff. 27-34); V:9 (4b, 1f; ff. 35-43); VI:10 (4b, 2f; ff. 44-53); VII:9 (4b, 1f; ff. 54-62); VIII:4 (1b, 2f; ff. 63-66); IX:8 (2b, 4f; ff. 67-74)	260x205x45	Unknown	Yes. Gathering numbers on f. 9r ("iij"), f. 18r ("iiij"), f. 44r (?) and f. 54r ("viij?").	II	No	Paper	Ink	1	24-32			Hand b (or two scribes)	Unknown	Romanesque	R	Medium lombard initials (3-4 lines), as well as small Lombard initials (2-3 lines).	Medium and Small	None. From ff. 1r-26v, a separation between 3-lined medium initials and 2-lined small initials is found. Accordingly, fifteen medium initials are found on f. 1r12-14, f. 1v1-3, f. 10r9-11, f. 10r24-26, f. 10v20-22, f. 11r1-3, f. 11r12-14, f. 17r11-14, f. 17-19, f. 17v9-11, f. 21v23-25, f. 23v5-7, f. 25r26-29, f. 25v25-27, f. 25v29-31. From f. 27r on, small initials are usually painted with three lines hight	Throughout		=HYPERLÄNK("https://manuscripta.se/ms/100303";"MS")
B 120			KB	Codex	Fol.	1474-1475	ff.73v-74r		Rules for judges	I:9 (4b, 1f; ff. 1-9); II:9 (4b, 1f; ff. 10-18); III:9 (2b, 5f; ff. 19-26:1); IV:8 (4b; ff. 27-34); V:9 (4b, 1f; ff. 35-43); VI:10 (4b, 2f; ff. 44-53); VII:9 (4b, 1f; ff. 54-62); VIII:4 (1b, 2f; ff. 63-66); IX:8 (2b, 4f; ff. 67-74)	260x205x45	Unknown	Yes. Gathering numbers on f. 9r ("iij"), f. 18r ("iiij"), f. 44r (?) and f. 54r ("viij?").	II	No	Paper	Ink	1	24-32			Hand b (or two scribes)	Unknown	Romanesque	R	Medium lombard initials (3-4 lines), as well as small Lombard initials (2-3 lines).	Medium and Small	None. From ff. 1r-26v, a separation between 3-lined medium initials and 2-lined small initials is found. Accordingly, fifteen medium initials are found on f. 1r12-14, f. 1v1-3, f. 10r9-11, f. 10r24-26, f. 10v20-22, f. 11r1-3, f. 11r12-14, f. 17r11-14, f. 17-19, f. 17v9-11, f. 21v23-25, f. 23v5-7, f. 25r26-29, f. 25v25-27, f. 25v29-31. From f. 27r on, small initials are usually painted with three lines hight	Throughout		=HYPERLÄNK("https://manuscripta.se/ms/100303";"MS")
B 120			KB	Codex	Fol.	1474-1475	f.74v		List of public forests in Västgötland	I:9 (4b, 1f; ff. 1-9); II:9 (4b, 1f; ff. 10-18); III:9 (2b, 5f; ff. 19-26:1); IV:8 (4b; ff. 27-34); V:9 (4b, 1f; ff. 35-43); VI:10 (4b, 2f; ff. 44-53); VII:9 (4b, 1f; ff. 54-62); VIII:4 (1b, 2f; ff. 63-66); IX:8 (2b, 4f; ff. 67-74)	260x205x45	Unknown	Yes. Gathering numbers on f. 9r ("iij"), f. 18r ("iiij"), f. 44r (?) and f. 54r ("viij?").	II	No	Paper	Ink	1	24-32			Hand d	Unknown	Romanesque	R	Medium lombard initials (3-4 lines), as well as small Lombard initials (2-3 lines).	Medium and Small	None. From ff. 1r-26v, a separation between 3-lined medium initials and 2-lined small initials is found. Accordingly, fifteen medium initials are found on f. 1r12-14, f. 1v1-3, f. 10r9-11, f. 10r24-26, f. 10v20-22, f. 11r1-3, f. 11r12-14, f. 17r11-14, f. 17-19, f. 17v9-11, f. 21v23-25, f. 23v5-7, f. 25r26-29, f. 25v25-27, f. 25v29-31. From f. 27r on, small initials are usually painted with three lines hight	Throughout		=HYPERLÄNK("https://manuscripta.se/ms/100303";"MS")
B 123		Kongl; Bibl. N:o 43	KB	Codex	Unknown	1450-1500	ff.1r-126v	MEL		I:7 (3b, 1f; ff. 1-7); II:10 (5b; ff. 8-17); III:10 (5b; ff. 18-27); IV:10 (5b; ff. 28-37); V:10 (5b; ff. 38-47); VI:10 (5b; ff. 48-57); VII:10 (5b; ff. 58-67); VIII:10 (5b; ff. 68-77); IX:10 (5b; ff. 78-87); X:10 (5b; ff. 88-97); XI:9 (4b, 1f; ff. 98-106); XII:8 (4b; ff. 107-114); XIII:9 (4b, 1f; ff. 115-123); XIV:9 (4b, 1f; ff. 124-130); XV:8 (4b; ff. 131-138); XVI:6 (2b, 2f; ff. 139-144); XVII:2 (1b; ff. 144:1-144:2)	185x130x65 		Yes. Custodes on f. 27v, f. 37v, f. 57v, f. 67v, f. 77v, f. 87v, f. 97v, f. 106v, f. 114v (?), f. 123v, f. 130v, f. 138v.	I		Parchment	Ink	1	22-26			Hand a (with later additions written by two scribes)	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Schlyter (1862:xxxix); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100304";"MS (Not digitalised)")
B 123		Kongl; Bibl. N:o 43	KB	Codex	Unknown	1450-1500	f.126v		Poetic verse by the scribe	I:7 (3b, 1f; ff. 1-7); II:10 (5b; ff. 8-17); III:10 (5b; ff. 18-27); IV:10 (5b; ff. 28-37); V:10 (5b; ff. 38-47); VI:10 (5b; ff. 48-57); VII:10 (5b; ff. 58-67); VIII:10 (5b; ff. 68-77); IX:10 (5b; ff. 78-87); X:10 (5b; ff. 88-97); XI:9 (4b, 1f; ff. 98-106); XII:8 (4b; ff. 107-114); XIII:9 (4b, 1f; ff. 115-123); XIV:9 (4b, 1f; ff. 124-130); XV:8 (4b; ff. 131-138); XVI:6 (2b, 2f; ff. 139-144); XVII:2 (1b; ff. 144:1-144:2)	185x130x65 		Yes. Custodes on f. 27v, f. 37v, f. 57v, f. 67v, f. 77v, f. 87v, f. 97v, f. 106v, f. 114v (?), f. 123v, f. 130v, f. 138v.	I		Parchment	Ink	1	22-26			Hand a (with later additions written by two scribes)	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Schlyter (1862:xxxix); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100304";"MS (Not digitalised)")
