Shelf mark	Language	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	Ff. 59v–61v		RBEM 1280	1–10 (ff. 1–62) (before f. 1r, on f. *1 (parchment), legal formulas on r and on v a Latin text)	Unknown	242x190		I	No	Parchment	Dry	1	28	Cursiva A.	No	Hand d	Unknown	Gothic/Romanesque	R, G, Y	Ornamented large (4-6 lines), medium (3 lines) and small initials (3 lines). Often, medium and sometimes small initials are inhabited.	Large		Throughout		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 62r		RBHM 11.10.1303	1–10 (ff. 1–62) (before f. 1r, on f. *1 (parchment), legal formulas on r and on v a Latin text)	Unknown	242x190		I	No	Parchment	Dry	1	28	Cursiva A.	No	Hand d	Unknown	Gothic/Romanesque	R, G, Y	Ornamented large (4-6 lines), medium (3 lines) and small initials (3 lines). Often, medium and sometimes small initials are inhabited.	Large		Throughout		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	Ff. 62r–v		RBHM 29.5.1303	1–10 (ff. 1–62) (before f. 1r, on f. *1 (parchment), legal formulas on r and on v a Latin text)	Unknown	242x190		I	No	Parchment	Dry	1	28	Cursiva A.	No	Hand d	Unknown	Gothic/Romanesque	R, G, Y	Ornamented large (4-6 lines), medium (3 lines) and small initials (3 lines). Often, medium and sometimes small initials are inhabited.	Large		Throughout		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1320–1350	Ff. 63r–72v	ByL (BGO)	Complete unt. Kab ch. 4	11 (ff. 63–72)	Unknown	242x190		I	Yes	Parchment	Ink	1	39	Textualis	Yes	Hand e	Unknown	Gothic/Romanesque	R, G, Y	Ornamented large (4-6 lines), medium (3 lines) and small initials (3 lines). Often, medium and sometimes small initials are inhabited.	Large		Throughout		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1300–1350	Ff. 73r–79r	ByL (BGO)	Kab ch. 6–26	12 (ff. 73–79)	Unknown	242x190		I	Yes	Parchment	Ink	1	27	Textualis	No	Hand f	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	Ff. 80r–81v	Hrðs	ch. 36	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 82r		RBHM 1306	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 82r–v		RBHM 28.8.1315	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 82v		RBEM 1280	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	Ff. 83r–84r		RBHM 11.10.1303	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 84r–v		RBEK & HM (u.d.): On the arrogation of the Church	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 85r		RBHM 23.6.1310	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 85r–v		RBMK 14.9.1327	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand d	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 85v		RBHM 1316	13 (ff. 80–85)	Unknown	242x190		I	No	Parchment		1	31–35		No	Hand i	Unknown	Other			Small	Small	Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1300–1350	Ff. 86r–93r	KN (GuL)	Comp	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	28		Yes	Hand k	Unknown	Romanesque	R, G	Mainly medium (3 lines) and small (2 lines) Lombard initials	Medium		Throughout		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1375–1400	F. 93v		Legal formulas	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	Various		No	Hand l	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 94r		RBMK 12.12.1330	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	Various		No	Hand m	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350–1400	F. 94r		RBEK 1280	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	Various		No	Hand m	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1375–1400	F. 94v		Leiðangrsskipatal	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	Various		No	Hand m	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1375–1400	Ff. 94v–95r		Konungatal Nóregs	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	Various		No	Hand n	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1350	F. 95r	KF (BorgL)	Fragmentary. On the punishment of repeated sins	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	1	Various		No	Hand o	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1375–1400	F. 95r–v		Biskupatal Niðarósi	14 (ff. 86–95)	Unknown	242x190		II	No	Parchment	Dry	Various	Various		No	Hand p	Unknown						Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1557	ff. 96-112		RB (46 texts)	Unknown	Unknown	242x190		III	No	Paper		Various	Various		No	Hand n (Nils Andersen)	Skien	Other					Nowhere		[MS](https://www.manuscripta.se/ms/101289)
Isl. Perg. 4to 29	no		Holm Perg. 29 4to; C 16 (Storm 1885: 654)	KB	Codex	4to	1604	ff. 112r-116		RB (4 texts)	Unknown	Unknown	242x190		III	No	Paper		Various	Various		No	Hand o (Engel Johnsson)	Skien	Other					Nowhere		[MS](https://www.manuscripta.se/ms/101289)
NB Ms 1 4to	no		Chr. Univ. 1 qv. (Storm 1885, 723); OsloUB 1 4:o	NB	Codex	4to	1300–1350	Ff. 1r–86v	MLL (GuL)	Incl. RBHK & MK; Epi; all to Gulaþ	(before first gathering: glued-in Latin fragment) I: 6 (2b, 2f, ff. 1-6, marked as 1-2, and 4-7); II: 8 (4b, ff. 7-14, marked as 8-15); III: 6 (2b, 2f, ff. 15-20, marked as 17-22); IV: 9 (4b 1f, ff. 21-29, marked as 23-31); V: 8 (4b, ff. 30-37, marked as 32-39); VI: 8 (4b, ff. 38-45, marked as 40-47); VII: 8 (4b, ff. 46-53, marked as 48-55); VIII: 8 (4b, ff. 54-61, marked as 56-63); IX: 7 (3b, 1f, ff. 62-68, marked as 64-71), X: 8 (4b, ff. 69-76, marked as 72-79), XI: 7 (3b, 1f, ff. 77-83, marked as 80-86)	Unknown	Unknown		I	No	Parchment	Dry	1	22	Textualis	Yes (until f. 82v)	Hand a	Unknown	Romanesque	B, Y, R, G	Ornamented large (4-5 lines), medium (3 lines) and small (2 lines) initials. Large and medium initials are generally extended into the margins.	Large	None. Nine large initials on f. 1r1-4, f. 2r13-17, f. 6v10-14, f. 11r16-20, f. 18r19-22, f. 29r16-20, f. 40v8-11, f. 46v12-15, f. 71v9-12. On f. 72v, a crowqned gryllus figure is depicted in the lower margin.	Throughout		[NB](https://www.nb.no/items/9dbcdd9e0b591d6d3e54a7a08796cc5e?page=0)
NB Ms 1 4to	no		Chr. Univ. 1 qv. (Storm 1885, 723); OsloUB 1 4:o	NB	Codex	4to	1350	Ff. 87r–88r		RBHM 2.5.1313	XII: 7 (3b, 1f, ff. 84-90, marked as 87-93); XIII: 2 (2f, ff. 91-92, marked as 94-95); XIV: 3 (1b, 1f, ff. 93-95, marked as 96-98); after last gathering: ff. 96-121 (27 paper leaves, marked as 99-125)	Unknown	Unknown		I	No	Parchment	Dry	1	23	Cursiva A.	No	Hand b	Unknown	Other					Nowhere		[NB](https://www.nb.no/items/9dbcdd9e0b591d6d3e54a7a08796cc5e?page=0)
NB Ms 1 4to	no		Chr. Univ. 1 qv. (Storm 1885, 723); OsloUB 1 4:o	NB	Codex	4to	1400	Ff. 89ra–98vb	KAB	ch. 1–32	XII: 7 (3b, 1f, ff. 84-90, marked as 87-93); XIII: 2 (2f, ff. 91-92, marked as 94-95); XIV: 3 (1b, 1f, ff. 93-95, marked as 96-98); after last gathering: ff. 96-121 (27 paper leaves, marked as 99-125)	Unknown	Unknown		II	No	Parchment	Dry	2	28	Cursiva A.	No	Hand d	Unknown	Other					Nowhere		[NB](https://www.nb.no/items/9dbcdd9e0b591d6d3e54a7a08796cc5e?page=0)
NB Ms 1 4to	no		Chr. Univ. 1 qv. (Storm 1885, 723); OsloUB 1 4:o	NB	Codex	4to	1560	ff. 100v-103v		RB (31 texts)	XII: 7 (3b, 1f, ff. 84-90, marked as 87-93); XIII: 2 (2f, ff. 91-92, marked as 94-95); XIV: 3 (1b, 1f, ff. 93-95, marked as 96-98); after last gathering: ff. 96-121 (27 paper leaves, marked as 99-125)	Unknown	Unknown		III	No	Paper		1	Various		No	Hand e	Northern Norway	Other					Nowhere		[NB](https://www.nb.no/items/9dbcdd9e0b591d6d3e54a7a08796cc5e?page=0)
NRA 7	no			NRA	Fragment	Unknown	1300–1350	Ff. 1–5	MLL (BorgL)	Lvb ch. 3–6; Arb 7–9; 15–22; 22–25; Arb ch. 1–3; Llb ch. 21–26; 57–59; 61; 61–64	Unknown	Unknown	255x180		I	No	Parchment	Ink	2	Various	Textualis		Hand a	Unknown	Romanesque	R, B	Ornamented medium (3 lines) and small (2 lines) initials and extended into the margins.	Medium		Throughout	Eken (1963:84-97)	[NRA](https://media.digitalarkivet.no/view/58515/173)
NRA 37	no			NRA	Fragment	Unknown	1300–1350	Ff. 1–5	MLL (FrL)	Tfb ch. 12; Krb ch. 1–2; 7–10; Lvb ch. 3–4	Unknown	Unknown	285x208		I	No	Parchment	Dry	1	Various	Textualis	Yes	Hand a	Unknown	Romanesque	R, B	Ornamented small initials (2 lines)	Small		Throughout		[NRA](https://media.digitalarkivet.no/view/58517/103)
NRA 15	no			NRA	Fragment	Unknown	1320–1350	Ff. 1–5	ByL (BGO)	Kab ch. 16; 18; 17; 23–26; 27; 28; Tjb ch. 2–4	Unknown	Unknown	160x200		I	No	Parchment	Ink	2	Various	Textualis	Yes	Hand a	Unknown	Romanesque	R	Small lombard initials (2 lines)	Small		Throughout	Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58516/33)
NRA 15	no			NRA	Fragment	Unknown	1320–1350	F. 6ra–rb	Fml	ch. 18–23	Unknown	Unknown	160x200		I	No	Parchment	Ink	2	Various	Textualis	Yes	Hand a	Unknown	Romanesque	R	Small lombard initials (2 lines)	Small		Throughout	Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58516/33)
NRA 15	no			NRA	Fragment	Unknown	1350–1370	F. 6va–vb		Legal formulas	Unknown	Unknown	160x200		I	No	Parchment	Ink	2	Various	Textualis	Yes	Hand b	Unknown	Romanesque	R	Small lombard initials (2 lines)	Small		Throughout	Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58516/33)
NRA 29 C	no			NRA	Fragment	Unknown	1320–1350	Ff. 1–2	Hrðs	ch. 13–17; 20; 21–24; 51–54	Unknown	Unknown	250x160		I	No	Parchment	Ink	2	Various	Textualis	Unknown	Hand a	Unknown	Romanesque	R	Small lombard initials (2 lines)	Small		Throughout		[NRA](https://media.digitalarkivet.no/view/58516/195)
NRA 35 B	no			NRA	Fragment	Unknown	1320–1350	F. 1ra–rb; f. 2ra–rb	Calendarium	Mar-Apr	Unknown	Unknown	140x200		I	No	Parchment	Ink	2	Various	Unknown	Yes	Hand a	Unknown	Romanesque	R, B, Y, Gold	Ornamented and guilded large initials (5 lines) and small initials (2 lines).	Large	None. Ornamented, guilded large initials on f. 1va1-5 and f. 2r7-11.	Throughout		[NRA](https://media.digitalarkivet.no/view/58517/22)
NRA 35 B	no			NRA	Fragment	Unknown	1320–1350	F. 1va–vb; f. 2va–vb		RBHM 12.8.1313	Unknown	Unknown	140x200		I	No	Parchment	Ink	2	Various	Unknown	No	Hand b	Unknown	Other			Large		Nowhere		[NRA](https://media.digitalarkivet.no/view/58517/22)
NRA 50 E	no			NRA	Fragment	Unknown	1300–1375	Ff. 1–2	ByL (BGO)	Unknown	Unknown	Unknown	Unknown		I	No	Parchment	Ink	Unknown	Various	Textualis	Yes	Hand a	Unknown	Romanesque	R, B	Small ornamented initials (2 lines), partly extended into the margins.	Small		Throughout	Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58517/211)
NRA 50 A 5	no			NRA	Fragment	Unknown	1300–1400	Ff. 1–2	MLL (unknown)	Mhb ch. 4–6; RbHh&Mh	Unknown	Unknown	Unknown		I		Parchment		Unknown	Various	Textualis		Hand a									[NRA](https://media.digitalarkivet.no/view/58517/177)
NRA 50 A 6	no			NRA	Fragment	Unknown	1300–1400	F. 1	MLL (unknown)	Tfb ch. 6–7; 11	Unknown	Unknown	Unknown		I		Parchment		Unknown	Various	Textualis		Hand a									[NRA](https://media.digitalarkivet.no/view/58517/177)
NRA 50 A 7	no			NRA	Fragment	Unknown	1300–1400	F. 1	MLL (unknown)	Llb ch. 62–64	Unknown	Unknown	Unknown		I		Parchment		Unknown	Various	Textualis		Hand a									[NRA](https://media.digitalarkivet.no/view/58517/177)
NRA 50 A 8	no			NRA	Fragment	Unknown	1300–1400	F. 1	MLL (unknown)	Arb ch. 4; 7–8	Unknown	Unknown	Unknown		I		Parchment		Unknown	Various	Textualis		Hand a									[NRA](https://media.digitalarkivet.no/view/58517/177)
NRA 50 A 9	no			NRA	Fragment	Unknown	1300–1400	F. 1	MLL (unknown)	Mhb ch. 6–8	Unknown	Unknown	Unknown		I		Parchment		Unknown	Various			Hand a									[NRA](https://media.digitalarkivet.no/view/58517/177)
NRA 2	no			NRA	Fragment	Unknown	1302–1310	Ff. 1–25	MLL (GuL)	Lvb ch. 14–15; Mhb ch. 2; 17–19; 20–21; 23; Arb ch. 18–25; Lbb ch. 1–2; 3–8; Llb ch. 7–15; 37–39; 43–45; Tjb ch. 4–7; 11–16; fragm. of RBHK & MK and Epi	Unknown	Unknown	260x175		I	No	Parchment	Dry	2	Various	Protogothic	Yes	Hand a (Haukr Erlendsson)	Unknown	Romanesque	R, B	Small lombard initials (2 lines)	Small		Throughout	Eken (1963:38-51); Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58515/8)
NRA 2	no			NRA	Fragment	Unknown	1302–1310	F. 26	Fml	ch. 22	Unknown	Unknown	260x175		I	No	Parchment	Dry	2	Various	Protogothic	Yes	Hand a (Haukr Erlendsson)	Unknown	Romanesque	R, B	Small lombard initials (2 lines)	Small		Throughout	Eken (1963:38-51); Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58515/8)
NRA 2	no			NRA	Fragment	Unknown	1302–1310	Ff. 27–28	Hrðs	ch. 2	Unknown	Unknown	260x175		I	No	Parchment	Dry	2	Various	Protogothic	Yes	Hand a (Haukr Erlendsson)	Unknown	Romanesque	R, B	Small lombard initials (2 lines)	Small		Throughout	Eken (1963:38-51); Jóhanna Katrín et.al. (2023)	[NRA](https://media.digitalarkivet.no/view/58515/8)
Mh 15	no	Lundarbók / Codex Reenhielmianus / LundUB Mh 15 / Medeltidshandskrift 15		LUB	Codex	Fol.		ff. 1ra-23ra	Hrðs		1-3 (ff. 1-23)	Unknown	295x210		I	Yes	Parchment	Ink	2	34	Textualis	Yes	Hand a	Bergen ?	Gothic/Romanesque	R, G, B, Y	Ornamented, often inhabited large (6-8 lines), medium (4-5 lines) and small initials (2-3 lines). Large initials and a number of medium initials are historiated.	Large	20 historiated main and medium initials on f. 1ra3-8 (Hirðskrá; King with sword), f. 24ra2-5 (Bréf Magnúss konungs (Bylov); King blessing), f. 24ra2-5 (Þingfararbolkr (Bylov); Hand blessing), f. 44va11-13 (Réttarbót Magnúss Eiríkssonar 9.3.1295; King blessing; Medium initial), f. 52ra2-6 (Kristinréttr yngri [G], ch. 1; Head of Christ), f. 61va4-9 (Bréf Magnúss konungs; King and Queen), f. 62va12-15 (Þingfararbolkr; Head of Christ), f. 66ra4-8 (Kristindómsbolkr; Christ in Majesty), f. 70ra16-21 (Landavarnarbolkr; Knight armed), f. 76ra1-6 (Mannhelgisbolkr; 2 figures arguing), f. 86ra1-6 (Erfðatal, Kvennagiftingar; 2 figures swearing), f. 88va18-23 (Erfðatal; 1 figure above, 3 figures below swearing), f. 94vb6-10 (Landabrigðabolkr, Ódalsskiptum; 2 figures swearing), f. 96va9-13 (Landabrigðabolkr, Landsleigu ok varnar; 1 figure swearing), f. 99rb7-11 (Landsleigubolkr; 2 human heads above, 1 gryllus figure below), f. 118rb3-8 (Kaupabolkr; 2 figures swearing), f. 125rb17-21 (Þjófabolkr; 1 hanged figure), f. 128rb6-9 (Réttarbót Hákonar Hákonarsonar in Landslog; King blessing; Medium initial), f. 128vb10-13 (Réttarbót Magnúsar Hákonarsonar in Landslog; Head of King; Medium initial), f. 130rb2-5 (Réttarbót Eiríks Magnússonar 1280; Head of King; Medium initial), f. 132va16-20 (Réttarbót Hákonar Magnússonar 28.6.1298; 2 rams; Medium initial). In addition, three unhistoriated ornamented medium initials are found on f. 26va5-10, f. 32va22-25 and f. 38rb1-5. Finally, on ff. 140-141, historiated scenes accompany the featured calendarium in the lower margins (Hunting with falcon for May, pulling weeds for June, ploughing for July, harvesting grain for August, harvesting fruits for Septemb er, sowing for Octover, butchering for November and brewing for December). Many of the minor and remaining medium initials are inhabited and feature human heads likely connected in one way or another to the introduced text sections.	Throughout	Storm (1885:698-700)	[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22Codex+Reenhielmianus%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=Codex+Reenhielmianus&pid=alvin-record%3A14709&dswid=179)
Mh 15	no	Lundarbók / Codex Reenhielmianus / LundUB Mh 15 / Medeltidshandskrift 15		LUB	Codex	Fol.	1305-1320	Ff. 24ra–38ra	ByL (BGO)	Shortened	4–7 (ff. 24–51)	Unknown	295x210		I	Yes	Parchment	Ink	2	34	Textualis	Yes	Hand a	Bergen ?	Gothic/Romanesque	R, G, B, Y	Ornamented, often inhabited large (6-8 lines), medium (4-5 lines) and small initials (2-3 lines). Large initials and a number of medium initials are historiated.	Large	20 historiated main and medium initials on f. 1ra3-8 (Hirðskrá; King with sword), f. 24ra2-5 (Bréf Magnúss konungs (Bylov); King blessing), f. 24ra2-5 (Þingfararbolkr (Bylov); Hand blessing), f. 44va11-13 (Réttarbót Magnúss Eiríkssonar 9.3.1295; King blessing; Medium initial), f. 52ra2-6 (Kristinréttr yngri [G], ch. 1; Head of Christ), f. 61va4-9 (Bréf Magnúss konungs; King and Queen), f. 62va12-15 (Þingfararbolkr; Head of Christ), f. 66ra4-8 (Kristindómsbolkr; Christ in Majesty), f. 70ra16-21 (Landavarnarbolkr; Knight armed), f. 76ra1-6 (Mannhelgisbolkr; 2 figures arguing), f. 86ra1-6 (Erfðatal, Kvennagiftingar; 2 figures swearing), f. 88va18-23 (Erfðatal; 1 figure above, 3 figures below swearing), f. 94vb6-10 (Landabrigðabolkr, Ódalsskiptum; 2 figures swearing), f. 96va9-13 (Landabrigðabolkr, Landsleigu ok varnar; 1 figure swearing), f. 99rb7-11 (Landsleigubolkr; 2 human heads above, 1 gryllus figure below), f. 118rb3-8 (Kaupabolkr; 2 figures swearing), f. 125rb17-21 (Þjófabolkr; 1 hanged figure), f. 128rb6-9 (Réttarbót Hákonar Hákonarsonar in Landslog; King blessing; Medium initial), f. 128vb10-13 (Réttarbót Magnúsar Hákonarsonar in Landslog; Head of King; Medium initial), f. 130rb2-5 (Réttarbót Eiríks Magnússonar 1280; Head of King; Medium initial), f. 132va16-20 (Réttarbót Hákonar Magnússonar 28.6.1298; 2 rams; Medium initial). In addition, three unhistoriated ornamented medium initials are found on f. 26va5-10, f. 32va22-25 and f. 38rb1-5. Finally, on ff. 140-141, historiated scenes accompany the featured calendarium in the lower margins (Hunting with falcon for May, pulling weeds for June, ploughing for July, harvesting grain for August, harvesting fruits for Septemb er, sowing for Octover, butchering for November and brewing for December). Many of the minor and remaining medium initials are inhabited and feature human heads likely connected in one way or another to the introduced text sections.	Throughout	Storm (1885:698-700)	[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22Codex+Reenhielmianus%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=Codex+Reenhielmianus&pid=alvin-record%3A14709&dswid=179)
Mh 15	no	Lundarbók / Codex Reenhielmianus / LundUB Mh 15 / Medeltidshandskrift 15		LUB	Codex	Fol.	1305-1320	Ff. 38rb–44va	Fml	Comp	4–7 (ff. 24–51)	Unknown	295x210		I	Yes	Parchment	Ink	2	34	Textualis	Yes	Hand a	Bergen ?	Gothic/Romanesque	R, G, B, Y	Ornamented, often inhabited large (6-8 lines), medium (4-5 lines) and small initials (2-3 lines). Large initials and a number of medium initials are historiated.	Large	20 historiated main and medium initials on f. 1ra3-8 (Hirðskrá; King with sword), f. 24ra2-5 (Bréf Magnúss konungs (Bylov); King blessing), f. 24ra2-5 (Þingfararbolkr (Bylov); Hand blessing), f. 44va11-13 (Réttarbót Magnúss Eiríkssonar 9.3.1295; King blessing; Medium initial), f. 52ra2-6 (Kristinréttr yngri [G], ch. 1; Head of Christ), f. 61va4-9 (Bréf Magnúss konungs; King and Queen), f. 62va12-15 (Þingfararbolkr; Head of Christ), f. 66ra4-8 (Kristindómsbolkr; Christ in Majesty), f. 70ra16-21 (Landavarnarbolkr; Knight armed), f. 76ra1-6 (Mannhelgisbolkr; 2 figures arguing), f. 86ra1-6 (Erfðatal, Kvennagiftingar; 2 figures swearing), f. 88va18-23 (Erfðatal; 1 figure above, 3 figures below swearing), f. 94vb6-10 (Landabrigðabolkr, Ódalsskiptum; 2 figures swearing), f. 96va9-13 (Landabrigðabolkr, Landsleigu ok varnar; 1 figure swearing), f. 99rb7-11 (Landsleigubolkr; 2 human heads above, 1 gryllus figure below), f. 118rb3-8 (Kaupabolkr; 2 figures swearing), f. 125rb17-21 (Þjófabolkr; 1 hanged figure), f. 128rb6-9 (Réttarbót Hákonar Hákonarsonar in Landslog; King blessing; Medium initial), f. 128vb10-13 (Réttarbót Magnúsar Hákonarsonar in Landslog; Head of King; Medium initial), f. 130rb2-5 (Réttarbót Eiríks Magnússonar 1280; Head of King; Medium initial), f. 132va16-20 (Réttarbót Hákonar Magnússonar 28.6.1298; 2 rams; Medium initial). In addition, three unhistoriated ornamented medium initials are found on f. 26va5-10, f. 32va22-25 and f. 38rb1-5. Finally, on ff. 140-141, historiated scenes accompany the featured calendarium in the lower margins (Hunting with falcon for May, pulling weeds for June, ploughing for July, harvesting grain for August, harvesting fruits for Septemb er, sowing for Octover, butchering for November and brewing for December). Many of the minor and remaining medium initials are inhabited and feature human heads likely connected in one way or another to the introduced text sections.	Throughout	Storm (1885:698-700)	[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22Codex+Reenhielmianus%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=Codex+Reenhielmianus&pid=alvin-record%3A14709&dswid=179)
