Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
Rålamb 14		Msc Q: No 14.	KB	Codex	4to	1450-1499	f.1r	ÖgL	Kkb (prt)	I:3 (1b+1f; mirror-0:2); II:9 (4b+ 1f; ff. 1-9); III:8 (4b; ff. 10-17); IV:9 (4b+1f; ff. 18-26); V:11 (5b+1f; ff. 27-36); VI:11 (5b+ 1f; ff. 37-46); VII:11 (5b+ 1f; ff. 47-56); VIII:10 (5b; ff. 57-66); IX:12 (5b+ 2f; ff. 67-76); X:14 (5b+4f; ff. 77-87:1); XI:11 (5b+1f; ff. 88-97); XII:11 (5b+1f; ff. 98-107); XIII:10 (5b; ff. 108-117); XIV:10 (5b; ff. 118-127); XV:11 (5b+1f; ff. 128-138); XVI:10 (4b+2f;ff.139-endpaper)	250x205x65	235x190				Parchment	Unknown	1	28	Hybrida	No	Hand a	Unknown	Romanesque, Gothic	R, Light R, B, Y, G	Small lombard initials (2 lines) and ornamented large initials (8 lines)	Small, Large	None (as far as is known). So far, we were able to trace four large ornamented initials with mainly Gothic-styled ornamental motifs with high class fleuronné on f. 1r6-13, f. 19r1-7, f. 112r4-16, f. 141r11-19. In addition, on f. 15v a large geneological table is painted in R, G, Y and B.	Throughout	Schlyter (1834; 1862; 1865); Wiklund (1915:75-8); Cornell (1943); Ahnlund (1944); Hadorph (1687:32-4)	[MS](https://manuscripta.se/ms/100355)
							ff.1r-15r	UL	Kkb																						
																															
							f.15v		Släkttavla																						
							ff.16r-17v		Text on inheritance																						
							f.18r		Legal formulas																						
							f.18v		Kungens ensaker																						
							ff.19r-111v	MEL																							
							ff.28r-30r		Kgb ch.10 (UL)																						
							f.31:1r		Gb ch.3:1(KrL)																						
							f.43:1v		Jb (KrL)																						
							f.51:1r		Jb ch.23 (KrL)																						
							f.67:1r		Kmb ch.6 (KrL)																						
							f.67:1v		Kmb ch.7 (KrL)																						
							f.84:1r-v		Eb prt (KrL)																						
							f.87v		Eb (MEStL)																						
							f.88:1r		Hmb ch.4 (KrL)																						
							f.88:1v		Hmb ch.13 (KrL)																						
							f.88:1v		Hmb ch.16 (KrL)																						
							f.104:1r		Tb ch.1 (KrL)																						
							ff.112r-141r	MEStL	red 1																						
							ff.141r-145r		Gårdsrätt (Erik of Pommern)																						
							ff.145v	MEStL	Eb ch.27																						
							f.146r		Recipe																						
							f.146r	Bible	sections (in Swedish)																						
							f.146v		Recipes																						
							f.146v		Hundrätten																						
B 5			UUB	Codex		1448-	ff.1r–17r	UL	Kkb	I:1 (1f; f. 0:1); II:10 (5b; ff. 1-10); III:6 (3b; ff. 11-16); IV:11 (5b; 1f; ff. 17-27); V:10 (5b; ff. 28-37); VI:10 (5b; ff. 38-47); VII:10 (5b; ff. 48-57); VIII:10 (5b; ff. 58-67); IX:10 (5b; ff. 68-77); X:9 (4b; 1f; ff. 78-86); XI:6 (2b; 2f; ff. 87-92); XII:5 (1b; 3f; ff. 93-97); XIII:10 (5b; ff. 98-107); XIV:10 (4b; 2f; ff. 108-117); XV:10 (5b; ff. 118-127); XVI:10 (5b; ff. 128-137); XVII:12 (5b; 2f; ff. 138-149); XVIII:1 (1f; f. 149:1)	270x200x50	Unknown	Yes. Custods on f. 27v; f. 37v; f. 57v; f. 67v; f. 77v; f. 97v; f. 107v; f. 117v.		No	Parchment	Ink	1	27	Hybrida	Yes	Hand a	Unknown							Beckman (1917:120; 219-220); Wiktorsson (1985:118–134); Geete (1900-1916:[243]–259); Ståhle (1949:104; 112); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1834:XXIII; 1869:X–XI); Åström (2003)	[MS](https://manuscripta.se/ms/100359)
							ff.17r–v		Legal formulas																						[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433799)
							ff.18r–144r	KrL	With sections from UL (Äb; Mhb ch.3 (SVl); Mhb ch. 42 (Tb.2)) on f. 34r; ff.34v–35r; f.132v; ff.136v–137r; and KrL (part. Jb) on f. 56v; as well as RB (Tb.27) on f.142r and f. 144r																						
							ff.145r–148r		Gårdsrätt (Erik of Pommern)																						
							ff.148r–149r		RBKK 1448																						
B 6		UUB B 5 b	UUB	Codex		1400-1450; 1350-1400	f.1r		Scribal notice (in Latin)	I:2 (1b; mirror-0:1); II:9 (4b; 1f; ff. 1-9); III:10 (5b; ff. 10-19); IV:8 (3b; 2f; ff. 20-27); V:10 (5b; ff. 28-37); VI:10 (5b; ff. 38-47); VII:10 (5b; ff. 48-57); VIII:10 (5b; ff. 58-67); IX:10 (5b; ff. 68-77); X:10 (5b; ff. 78-87); XI:10 (5b; ff. 88-97); XII:10 (5b; ff. 98-107); XIII:10 (5b; ff. 108-117); XIV:10 (5b; ff. 118-127); XV:8 (4b; ff. 128-135); XVI:10 (5b; ff. 136-145); XVII:10 (5b; ff. 146-155); XVIII:11 (5b; 1f; ff. 156-166); XIX:2 (1b; ff. 166:1-mirror)	Unknown	265x175	Yes. Custods on f. 117v; f. 127v; f. 135v.		No	Paper	Ink	1	23	Textualis	No	Hand a	Unknown							Beckman (1917:114; 156; 194; 217); Cornell (1943); Schlyter (1862); Wiktorsson (1981:68-9; 2004:308)	[MS](https://manuscripta.se/ms/100360)
							ff.1v–166r	MEL								Parchment															[AV](https://www.alvin-portal.org/alvin/imageViewer.jsf?dsId=ATTACHMENT-0001&pid=alvin-record%3A473756&dswid=5514)
							f.3v		Proverbia																						
							f.11v																								
							f.19v		part. (KrL)																						
							f.26v		Gb ch. 3:1 (KrL)																						
							ff.26v–27r		Äb ch. 6 (UL)																						
							f.58v		Scribal notice (in Latin)																						
							f.66r		Proverbia																						
							f.66v		Poem																						
							f.67v		Ovidius: Versus (Tristia 3: 3; 73-74)																						
							f.69r		Versus																						
							f.74r		Proverbia																						
							f.76v																								
							f.80v		Scribal notice (in Latin)																						
							f.91r		Scribal notice (in Swedish)																						
							f.97r		Scribal notice (in Latin)																						
							f.118r		Proverbia																						
							f.139v		Proverbia																						
							f.142r																								
							ff.157r–v		Tb ch. 1 (KrL)																						
							f.166v		Scribal notice (in Latin)							Paper															[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=2&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A430351&dswid=7268)
B 7			UUB	Codex	4to	1425-1475 (1396-)	ff.1v–19v	UL	Kkb	I:2 (1b; mirror-0:1); II:7 (3b; 1f; ff. 1-7); III:8 (4b; ff. 8-15); IV:8 (4b; ff. 16-23); V:8 (4b; ff. 24-31); VI:8 (4b; ff. 32-39); VII:8 (4b; ff. 40-47); VIII:8 (4b; ff. 48-55); IX:8 (4b; ff. 56-63); X:8 (4b; ff. 64-71); XI:8 (4b; ff. 72-79); XII:8 (4b; ff. 80-87); XIII:8 (4b; ff. 88-95); XIV:8 (4b; ff. 96-103); XV:8 (4b; ff. 104-111); XVI:8 (4b; ff. 112-119); XVII:6 (3b; ff. 120-125); XVIII:9 (4b; 1f; ff. 126-134); XIX:6 (3b; ff. 135-140); XX:2 (1b; ff. 140:1-mirror)	240x180x55	Unknown			No	Parchment	Ink	1	24	Hybrida	Yes	Hand a	Unknown							N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Beckman (1917:219–220); Cornell (1943); Beckman (1917:120); Silfverstolpe (1879-1887:828–830); Henning (1933-1934:LXVII)	[MS](https://manuscripta.se/ms/100361)
																				Semihybrida											[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433917)
							ff.19v–125v	MEL																							
							f.64r		Bb ch.36:2-3 (ÖgL)																						
							ff.126r–129v	UL	Kgb ch.10-12																						
							ff.129v–132v		Gårdsrätt (Erik of Pommern)																						
							ff.132v–133r		Legal formulas																						
							f.133r	ÖgL	Bb ch.36:2-3																						
							ff.133v–134v		RB 1414																						
							f.134v	MEL & KrL	Rhyme on the sections of MEL and KrL (in Latin and Swedish)											Cursiva R		Several hands									
							ff.135r–140r		Kalmar recess (the second) 1483											Semihybrida											
							f.140v		RBGK 1538											Younger Cursive											
B 9			UUB	Codex		1425-1475 (1437-)	f.1r		Scribal notice (in Latin)	I:10 (4b; 2f; mirror-9); II:10 (5b; ff. 10-19); III:10 (5b; ff. 20-29); IV:10 (5b; ff. 30-39); V:10 (5b; ff. 40-49); VI:10 (5b; ff. 50-59); VII:10 (5b; ff. 60-69); VIII:10 (5b; ff. 70-79); IX:10 (5b; ff. 80-89); X:10 (5b; ff. 90-99); XI:10 (5b; ff. 100-109); XII:10 (5b; ff. 110-119); XIII:10 (5b; ff. 120-129); XIV:4 (2b; ff. 130-133)	235x160x55	Unknown			Yes	Parchment	Ink	1	26	Cursiva R	Yes	Hand a	Unknown							N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Beckman (1917:219–220);	[MS](https://manuscripta.se/ms/100362)
							ff.1r–5r		Gårdsrätt (Erik of Pommern)																						[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-103728)
							ff.5r–23r	UL	Kkb																						
							ff.23r–132r	MEL																							
							ff.36v–38v		Kgb ch.10 (UL)																						
							ff.70r–v		Bb ch.36:2-3 (ÖgL)																						
							ff.132r–133r		RB 1437																						
							ff.133r-v	KrL	Tb ch.1																						
B 10			UUB	Codex		1375-1400	ff.1r–22v	VmL	Kkg	I:7 (3b; 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b; 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b; 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b; 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80	Unknown			No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	[MS](https://manuscripta.se/ms/100363)
							f.22v	MEStL	Eb ch.27																						[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055)
							ff.23r–215v	MEL																							
							f.32v		Scribal notice (in Swedish)																						
							f.42v		Letter: Leo III påve (tillskriven)																						
							f.93r		Scribal notice (in Swedish)																						
							f.101r																								
							f.110r																								
							f.122v		Bb ch.36:2-3 (ÖgL)																						
							f.122v		Scribal notice (in Latin)																						
							f.129r		Tmb ch.20 (KrL)																						
							ff.216r–217r		Gårdsrätt (Erik of Pommern)																						
							f.217v		RB																						
B 12			UUB	Codex		1300	ff.1v–123r	UL		I:2 (2f; ff. 0:1-0:2); II:8 (4b; ff. 1-7); III:8 (4b; ff. 8-15); IV:8 (4b; ff. 16-23); V:8 (4b; ff. 24-31); VI:8 (4b; ff. 32-39); VII:8 (4b; ff. 40-47); VIII:8 (4b; ff. 48-55); IX:8 (4b; ff. 56-63); X:8 (4b; ff. 64-71); XI:8 (4b; ff. 72-79); XII:6 (3b; ff. 80-85); XIII:8 (4b; ff. 86-93); XIV:8 (4b; ff. 94-101); XV:8 (4b; ff. 102-109); XVI:8 (4b; ff. 110-117); XVII:11 (4b; 3f; ff. 117:1-123:4)	210x150x40	Unknown	Yes. (likely) Older gathering signatures on f. 8r; f. 17r; f. 112r; f. 113r. Custods on f. 7v; f. 15v; f. 23v; f. 47v; f. 54v; f. 63v; f. 71v; f. 79v; f. 101v; f. 117v.		Yes	Parchment	Ink	1	23	Textualis	Yes	Hand a	Uppland							Henning (1967-1969:I); Geete (1900-1916:[243]–259); Schlyter (1834:I–IIII); Strömbäck (1960); Wiktorsson (1985:118–134)	[MS](https://manuscripta.se/ms/100364)
																															[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22KB+B%22%7D%5D%5D&c=157&aqe=%5B%5D&af=%5B%5D&searchType=TEXT&query=KB+B&pid=alvin-record%3A473763&dswid=-1475)
B 13			UUB	Codex		1450-1500 (1435-)	ff.1v–18v	UL	Kkb	I:10 (5b; ff. 1-10); II:10 (5b; ff. 11-20); III:10 (5b; ff. 21-30); IV:10 (4b; 2f; ff. 31-40); V:10 (5b; ff. 41-50); VI:10 (5b; ff. 51-60); VII:10 (5b; ff. 61-70); VIII:10 (5b; ff. 71-80); IX:10 (5b; ff. 81-90); X:10 (5b; ff. 91-100); XI:10 (5b; ff. 101-110); XII:11 (5b; 1f; ff. 111-121)	220x170x55	Unknown	Yes. Traces of older leaf numbers (with arabic numbers) on f. 1v ("1"); f. 2r ("1"); f. 2v ("2"); f. 3r ("2"); f. 3v ("3"); f. 4r ("3"); f. 4v ("4"); f. 5r ("4"). Custods on f. 30v; f. 50v; f. 60v; f. 70v; f. 80v; f. 90v; f. 100v.		Yes	Parchment	Ink	1	26	Cursiva R	Yes	Hand a	Unknown							Schlyter (1834:XVII–XVIII; 1869:VII–VIII); Åström (2003)	[MS](https://manuscripta.se/ms/100365)
							ff.17v-18r		RB ("Klockarelagen")																						
							ff.19r-121v	KrL																							
B 16			UUB	Codex	4to	1442-1443 (with additions from after 1538	ff.1r–2r		RBGK 1538	I:8 (3b; 2f; mirror-6); II:7 (3b; 1f; ff. 7-13); III:10 (5b; ff. 14-23); IV:14 (5b; 4f; ff. 24-37); V:10 (5b; ff. 38-47); VI:14 (7b; ff. 48-61); VII:10 (3b; 4f; ff. 62-71); VIII:14 (5b; 4f; ff. 72-85); IX:10 (5b; ff. 86-95); X:9 (3b; 3f; ff. 96-104); XI:12 (6b; ff. 105-116); XII:11 (5b; 1f; ff. 117-127); XIII:12 (6b; ff. 128-139); XIV:13 (5b; 3f; ff. 140-152); XV:10 (5b; ff. 153-162); XVI:4 (1b; 2f; ff. 163-166); XVII:8 (4b; ff. 167-174); XVIII:7 (3b; 1f; ff. 175-180); XIX:6 (2b; 2f; ff. 181-mirror)	205x150x40	Unknown	Yes. Custods on f. 104v; f. 127v; f. 139v.		No	Paper	Ink	1	27	Younger Cursive	Yes	Several hands	Södermanland							Liedgren (1939:33–61); Schlyter (1838:XXIII; 1865: XXXVI; 1869:XX); Åström (2003: 2013)	[MS](https://manuscripta.se/ms/100366)
							f.2v		RBGK 1538 (2)																						[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-112753)
							f.3r	UL	Kkb ch.14:9																						
							ff.3v–6v		Västerås recess (1528)																						
							ff.7r–13r	KrL	ToC																						
							ff.14r–33v		reg.											Cursiva R		Hand a									
							ff.34v–46r	SmL	Kkb																						
							ff.46v–48v		Penal regulations for Strängnäs diocese																						
							ff.49r–162v	KrL																							
							ff.163r–166v	MEStL	Skeppsmålabalken																						
							ff.167r–173v		Kalmar recess (the second) 1483																						
							ff.174r–176r		Contrarietates legisteriorum novi et antiqui																						
							ff.177r–178r		RB 1507																						
							f.178r		Conversion table for coins																						
B 18			UUB	Codex		1384 (add. from 1400-1450)	ff.1r–55v	MEL		I:8 (4b; ff. 1-8); II:9 (4b; 1f; ff. 9-17); III:10 (4b; 2f; ff. 18-27); IV:9 (4b; 1f; ff. 28-36); V:10 (5b; ff. 37-46); VI:10 (5b; ff. 47-56); VII:9 (4b; 1f; ff. 57-65); VIII:14 (7b; ff. 66-79)	210x145x35	Unknown			No	Parchment	Dry	1	38-41	Cursiva R	Yes	Hand a (Acho (Ako) Johannis (f.65r): 1384; Petrus Enberni)	Bjärby?							Beckman (1917;81–82; 120; 219-220; 1918:164–166); N. Beckman (1919:28–35); Collin (1827:345–347; XXXI–XXXII); Cornell (1943); Hedlund (1977:23); Kleberg (1972:131-not 4); Klemming (1868-1881:63–68); Schlyter (1862:XIX–XX; 1834:XI); Åström (2003)	[MS](https://manuscripta.se/ms/100367)
							ff.55v–64v	UL	Kkb																						
							f.64v		Poem																						
							f.65r		Scribal notice (in Latin)																						
							f.65r	ÖgL	Bb ch.36:2-3																						
							ff.65r–66r		Rules for judges																						
							f.66r		When judges conclude with unjust sentences																						
							ff.66r–67r		Rules for judges																						
							ff.66v–70r		Gårdsrätt (Erik of Pommern)																						
							ff.70v–73r	UL	Kgb ch.10-12																						
							f.73v	UL	Rb (Tmb) ch.13-14																						
							f.74r		Poem																						
							ff.74v–76r		The king's domain of Västergötland																						
							f.76r		Scribal notice (in Latin)																						
							f.76v		Legal formulas																						
							f.76v	KrL	Gb ch.3:1																						
							f.77v		Ordspråk																						
							f.78r	Bible	John 1:1-14																						
B 20			UUB	Codex		1400-1450	ff.1r–11v	YVgL	Kkb	I:10 (4b; 2f; ff. a-8); II:8 (4b; ff. 9-16); III:8 (4b; ff. 17-24); IV:9 (4b; 1f; ff. 25-33); V:8 (4b; ff. 34-41); VI:8 (4b; ff. 42-49); VII:8 (4b; ff. 50-57); VIII:8 (4b; ff. 58-65); IX:8 (4b; ff. 66-73); X:8 (4b; ff. 74-81); XI:8 (4b; ff. 82-89); XII:8 (4b; ff. 90-97); XIII:8 (4b; ff. 98-105); XIV:8 (4b; ff. 106-113); XV:8 (4b; ff. 114-121); XVI:8 (4b; ff. 122-129); XVII7 (2b; 3f; ff. 130-136)	205x150x55	Unknown	Yes. Custods in the gatherings 1; 2; 6-8; 10; 12; 13; 16.		Yes	Parchment	Dry	1	28-30	Cursiva R	Yes	Hand a	Västergötland (Varnhem?)							Collin (1827: XXV–XXVII; 290–294); Cornell (1943); Henning (1933-1934:LXVII); Nielsen (1865:258–261); Klemming (1868-1881:58-62; 81–98); Schlyter (1862: XXIV–XXV; 1869:Inledn. CV-CVIIInledn; CV-CVII); Silfverstolpe (1879-1887:828–830); Stiernhielm (1663:87–88; 98); Ståhle (1980:1-43 (egen pag.)); Åström (2003)	[MS](https://manuscripta.se/ms/100368)
							(f. )	ÖgL	part.																						[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433919)
							f.7v		Scribal notice (in Latin)																						
							ff.11v–29r	YVgL	part.																						
							ff.29r–30r		Rules for judges																						
							ff.31r–33v		Gårdsrätt (Magnus Eriksson)																						
							f.34r		List of Kings (until Karl Knutsson)																						
							ff.34v–131v	MEL																							
							f.38r		Scribal notice (in Latin)																						
							f.110v		Medical advice																						
							f.131v		Common forests in Västergötland (?)																						
							ff.132r–133r		RB 1414																						
							ff.134v–136r		Prayer (var.)																						
B 21			UUB	Codex	4to	1430-1450 (SGL 1475-1500)	ff.1r–3v	MEStL	För	I:4 (2b; mirror-3); II:12 (6b; ff. 4-15); III:12 (4b; 4f; ff. 16-27); IV:12 (6b; ff. 28-39); V:12 (6b; ff. 40-51); VI:12 (6b; ff. 52-63); VII:12 (6b; ff. 64-75); VIII:11 (5b; 1f; ff. 76-86); IX:3 (1b; 1f; ff. 87-89); X:16 (7b; 2f; ff. 90-105); XI:4 (2b; ff. 106-mirror)	200x145x25	Unknown		IV	No	Paper	Ink	1	20	Younger Cursive	Yes	Hand d	Stockholm							Ahnlund (1944); Ståhle (1949:104; 112); Schlyter (1865:XXIV); Åström (2003; 2013)	[MS](https://manuscripta.se/ms/100369)
							ff.4r–105r	MEStL	red.1					I						Cursiva R		Hand a									
							f.105r		Poem					I						Cursiva R		Hand a									
							f.106r		RB					V						Younger Cursive		Hand e									
B 22 [2]			UUB	Fragment	Unknown	1325-1375	ff.1r–v	YVgL	part.	Unknown	Unknown	Unknown		Unknown	No	Parchment	Ink	1	40	Protogothic	No	Several scribes	Unknown							Collin (1827:XXXII)	[MS](https://manuscripta.se/ms/100371)
							ff.2r–v		part. Rb											Cursiva R											[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433920)
																				Gothic											
B 22 [3 a]			UUB	Fragment	Unknown	1325-1375	ff.1r-v	ÖgL	Rb	Unknown	Unknown	Unknown	unknown	Unknown	No	Parchment	Ink	1	20-21	Textualis	Yes	Hand a	Unknown							Collin (1830:X–XI); Holm (1988:39); Olson (1911:X)	[MS](https://manuscripta.se/ms/100372)
																															[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433920)
B 22 [3 b]			UUB	Fragment	Unknown	1350-1400	f.1r	MEL	Äb ch.8:1	Unknown	Unknown	Unknown	unknown	Unknown	Yes	Parchment	Dry/Ink	1	8	Cursiva R	No	Hand a	Unknown								[MS](https://manuscripta.se/ms/100373)
																															[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433920)
B 22 [4]			UUB	Fragment	Unknown	1350-1400	ff.1r–2v	MEL	Eb ch.15+16-22+30-34 (part.)	Unknown	Unknown	Unknown	unknown	Unknown	Yes	Parchment	Ink	1	26	Textualis	Yes	Hand a (same hand as Cod. Stockh. B. 6)	Unknown							Schlyter (1862:XI–XII; LV); Wiktorsson (1981:117–118); Wollin (1981); s. 117–118)	[MS](https://manuscripta.se/ms/100374)
							f. 3r–v		Hmb ch.8+9-12 (part.)																						[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433920)
B 22 [6]			UUB	Fragment	Unknown	1425-1475	f.1r–v	MEL		Unknown	Unknown	Unknown	unknown	Unknown	Yes	Parchment	Dry	1	30-31	Cursiva R	Yes	Hand a	Unknown							Schlyter (1862:LV)	[MS](https://manuscripta.se/ms/100376)
							f.2r–v		Sår med våda [5]																						[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-433920)
