Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
NKS 1930 a 4to		"I.16 / g" (Ólafur Halldórsson, 1904); "s" (Storm, 1895)	DKB	Codex	4to	1360	ff. 1r-68r	Jó		Unknown	Unknown	204x150	Unknown	I	Unknown	Parchment	Dry	1	25	Gothic	Yes	Hand a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown		
							ff. 68r-73v5		RB																						
							ff. 72v (?)-73r5		RBHM 1314																						
							f. 73r6-21		SVK 1247																						
							f. 73r21-v		RB																						
							ff. 74r-76v20	Js	Kdb																						
							ff. 76v21-91r	KAB	ch. 2-end (?)																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/36998)
GKS 3268 4to		"I.2 / a" (Ólafur Halldórsson, 1904)	DKB	Codex	4to	1350	ff. 1r-98v	Jó		Previously single leaves	Unknown	235-240x195-198	None	I	Yes	Parchment	Ink	1	20	Gothic	Yes	Scribe a (ff. 1r-38r)	Skálholt area	Romanesque, High Gothic	G, R, Y, B	Ornamented large (5-6 lines), medium (3 lines) and small (2 lines) initials	Small, Medium and Large	One historiated initial on f. 2v1-6 (Þingfararbálkr, ch. 1; Óláfr helgi standing in the initial holding the imperial orb and the axe, his martyrdom weapon. He sticks the rod of the weapon into the mouth of a dragon that forms the initial letter). Otherwise, decorated, often inhabited large and medium initials are found on f. 1r1-4 (Lombard initial), f. 7v4-8, f. 13v4-8, f. 27r4-8, f. 30r5-8, f. 43v1-4, f. 48r10-13, f. 73v3-5, f. 79v14-17, f. 87v20-22, f. 94r17-20.	Throughout		[HR](https://handrit.is/manuscript/view/is/GKS04-3268/0)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/35881)
																						Scribe b (ff. 38v-98v)									
																															
GKS 3269 a 4to		"I.17/ h" (Ólafur Halldórsson, 1904)	DKB	Codex	4to	1600-1700	ff. 1r-4v	Jó	ToC	I: 6 (3b, ff. 1-6); II: 5 (2b, 1f, ff. 7-11)	Unknown	210-212x168-170	None	II	No	Parchment	Dry	2	30		No	Scribe a (ff. 1r-10v)	Unknown	Romanesque	Black	Arabesque large (6-7 lines), medium (3-5 lines) and small initials (2 lines)	Small, Medium and Large	None. Arabesque large and medium initials on f. 5r4-8, f. 5v15-17, f. 6r1-14, f. 6r8-11, f. 6v6-8, f. 6v15-20, f. 7r2-8, f. 7v2-4, f. 7r14-18.	Throughout		HR
							ff. 5r-10v		Legal formulas and verdicts																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/35894)
						1350	ff. 12va-82rb	Jó		III: 6 (3b, ff. 12-17); IV: 9 (4b, 1f, ff. 18-26); V: 9 (4b, 1f, ff. 27-35); VI: 6 (3b, ff. 36-41); VII: 8 (4b, ff. 42-49); VIII: 10 (5b, ff. 50-59); IX: 8 (4b, ff. 60-67); X: 6 (2b, 2f, ff. 68-73); XI: 9 (4b, 1f, ff. 74-82); XII: 7 (3b, 1f, ff. 83-89); XIII: 8 (4b, ff. 90-97); XIV: 6 (2b, 2f, ff. 98-103)				I					30-31		Yes	Scribe b	Þingeyrar area	Romanesque, High Gothic	Y, B, R	Ornamented and often inabited large (5-8 lines), medium (3-4 lines) and minor (2 lines) initials	Small, Medium and Large	Nine historiated initials on f. 12va1-10 (Þingfararbálkr, ch. 1; An enthroned and crowned figure is shown seated and holding a parchment up; the other hand holds a sceptre. Next to the main initial in the left margin, a female figure clad in a long tunic is shown, as well as below a number of grylli figures), f. 15va15-22 (Kristindómsbálkr, ch. 1; A figure with a sword and a shield in his hands fights against a dragon figure entangled to the initial letter. Next to the extended initial letter in the left margin, a grylli figure is shown biting the initial letter stem), f. 19rb13-20 (Mannhelgisbálkr, ch. 1; A figure holding up a shield stabs with a sword into the belly of a further figure on the side), f. 30rb1-5 (Erfðatal (Kvennagiftingar, ch. 7; Erfðatal ch. 1); Above a number of cattles are depicted, below a figure laying and a further figure bent over the first figure), f. 39rb17-24 (Landsbrigðabálkr, ch. 1; One figure standing before a chest, before which a further figure is laying. In the background a number of cattles are depicted), f. 61rb1-8 (Rekabálkr, ch. 1; 3 figures are depicted cutting a large fish in the foreground; under the fish, waves are painted), f. 65va17-25 (Kaupabálkr, ch. 1; a figure holding scales, flanked by a cattle on each side), f. 79vb15-22 (Þjófabálkr, ch. 1; Historiated, gymnastic initial showing in the inner field a figure holding a ram on its back, followed by a second figure with a cord [?] in its hands; the lower part of the initial letter shows a hanged figure with a liripipe and both hands tied on the front), f. 89va1-8 (Kristinréttr Árna Þorlákssonar, ch. 1; A baptismal scene: A figure with a tonsure holds a small figure in his hands above a large wooden vessel). Decorated, often inhabited large and medium initials are found on f. 23va7-9, f. 25ra11-13, f. 28ra21-28, f. 31ra16-18, f. 31va7-9, f. 31vb13-15, f. 32rra9-11, f. 33vb17-19, f. 35ra21-23, f. 42va4-11 (next to the initial letter on the left, two figures are shown, one (wearing a liripipe) using a rake, one a spade), f. 48va17-19, f. 58vb22-24, f. 70va1-3, f. 73rb6-14, f. 74rb1-3, f. 75rb28-30, f. 80va20-22, f. 80vb12-14, f. 82rb24-26, f. 84va1-6, f. 86rb20-24, f. 101va18-20.	Throughout		
							ff. 82vq-84rb19		RBEK 1280																						
							ff. 84rb20-86ra25		RBHM																						
							ff. 86ra26-vb		RBHM																						
							f. 87ra-rb17		RBHM													Scribe c									
						1498-1520	f. 87rb18-28		List of bishops at Hólar													Scribe b									
						1350	ff. 87va-102vb10	KAB																							
							ff. 102vb11-103rb10		SVK 1247																						
							ff. 103rb11-vb		SIP 1248																						
GKS 3269 b 4to		"I.13/ b" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1330-1340	ff. 1ra-59rb7	Jó		I: 2 (ff. 1-2); II: 8 (ff. 3-10), III: 8 (ff. 11-18), IV: 9 (ff. 19-27), V: 8 (ff. 28-35), VI: 8 (ff. 36-43), VII: 7 (ff. 44-50), VIII: 8 (ff. 51-58), IX: 8 (ff. 59-66)	Unknown	220x166	None	I	No	Parchment	Dry	2	28		Yes	Scribe a	Helgafell area	Romanesque, Early Gothic	B, R, Y	Ornamented and often inabited large (5-6 lines), medium (3-4 lines) and minor (2 lines) initials	Small, Medium and Large	Nine historiated initials on f. 1v7-12 (Þingfararbálkr, ch. 1; Christ in Majesty with raised armes, additional figure in the left margin. In the lower left margin, unidenfiable figural scene), f. 7va4-8 (Mannhelgisbálkr, ch. 1; Enthroned king with kneeing servant; the king showing a crux usualis gesture?); Historiated scene in the lower margin (killing of a villain with comments. A figural scene in the lower left margin (with a later added knight figure in the lower right, too), f. 14vb24-27 (Kvennagiftingar, ch. 1; Priest with a book and a thurible in his hands, three faces); Historiated scene in the lower margin (four figures holding a scroll explaining the arrangement of a wedding. A figural scene in the lower right margin), f. 25rb13-17 (Landsbrigðabálkr, ch. 1; Sitting figure on the right with a demanding gesture, looking towards three standing figures on the left), f. 27rb4-9 (Landsleigubálkr, ch. 1; Two standing figures facing each others, with hands slightly raised, in a arguing manner; two faced added on the left. In the lower left margin, a shouting figure with a bull [?]) (a later added dog figure above the bull), f. 42rb17-20 (Rekabálkr, ch. 1 (Landsleigubálkr, ch. 60); Two figures sitting in a boath with a central sail [Tau cross]), fishing. In the lower right margin (perhaps the cutting of fish? 4 figures are depicted, one with a liripipe, one holding a tool in his heraldic left hand), f. 45vb4-8 (Kaupabálkr, ch. 1; Two figures facing each other, one [with a liripipe] pointing towards two items above. In the lower left margin, the herding of a cattle, with one figure [with a liripipe] holding an axe upright), f. 52ra5-10 (Farmannalög, ch. 1; Two figures, one standing on a boat, one before the boat, shaking hands [both wearing liripipes]), f. 56vb21-25 (Þjófabálkr, ch. 1; Three figures: One sitting with a crown holding a hammer in his heraldic left hand, one with a liripipe standing and holding his heraldic right hand towards the third, centrally sitting person in the middle. In the lower right and left margin, a bound and hanged figure [wearing a liripipe]). In addition, on f. 6vb (Konungs þegnskyldu, ch. 1), a historiated scene is found on the bas-de-page (Two figures measure vaðmál with further added comments). Particular ornamented initials are found on f. 8vb15-17, f. 33vb22-24, f. 34vb4-6, f. 37vb3-5, f. 62rb10-12.	Througout		[HR](https://handrit.is/manuscript/view/is/GKS04-3269b/0)
							ff. 59rb8-60vb10		RBEK 1294																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/35905)
							ff. 60vb11-61rb9		RBHM 1305																						
							ff. 61rb10-62va22		RBHM 1314																						
						1350-1400	f. 62va23-vb		RBHM 1318					II							No	Scribe b	Unknown	None (largely)	None (largely)	None (largely)	None (largely)	None	Almost no book painting		
							f. 63ra1-rb8		RBHM (undated, um félagsgerð)																						
							f. 63rb9-va21		RBHM (undated, bréfabrót)																						
							ff. 63va22-64rb7	MLL	RB of Magnús Hákonarson																						
							f. 64rb8-va12		RBMK 1319																						
							f. 64va13-vb14		RBMK (um gjæld til kjøpmennene)																						
							ff. 64vb15-65ra9		RBMK (um vadmal)																						
							f. 65ra10-va12		SIP 1248																						
							ff. 65va13-66ra9		RBEM 1280 (excerpt)																						
							f. 66ra10-20		RBHM																						
							f. 66ra21-rb16		RBHM 1263																						
							f. 66rb17-va		Legal formulas																						
						1400-1500	f. 66vb		Gamli sáttmáli					III								Scribe c									
GKS 3270 4to		"I.3/ e" (Ólafur Halldórsson, 1904)	DKB	Codex	4to	1350	ff.1va-22rb3	KAB		I: 8 (4b, ff. 1-8), II: 8 (4b, ff. 9-16), III: 4 (2b, ff. 17-20), IV: 10 (5b, ff. 21-30), V: 3 (1b, 1f, ff. 31-33), VI: 8 (4b, ff. 34-41), VII: 8 (4b, ff. 42-49), VIII: 8 (4b, ff. 50-57), IX: 6 (3b, ff. 58-63), X: 8 (4b, ff. 64-71), XI: 8 (4b, ff. 72-79), XII: 8 (4b, ff. 80-87), XIII: 6 (3b, ff. 88-94), XIV: 8 (4b, ff. 95-101), XV: 8 (4b, ff. 102-109)	Unknown	157-160x187-192	None	I	No	Parchment	Dry	2	23-24	Gothic	Yes	Scribe a	Skálholt area	Romanesque, Early Gothic	R, B, Y, G	Ornamented and often inabited large (5-7 lines), medium (3-4 lines) and minor (2 lines) initials	Small, Medium and Large	One miniature on f. 23vb1-10 (Calvary group, between Bréf Magnúss konungs and the Table of Contents, painted in High Gothic style), and one historiated initial on f. 29vb8-12 (Kristindómsbálkr, ch. 1; Christ in Majesty with raised arms, flanked on the outside by two beast figures/dragons that do not interact with Christ), with palmette ornamentation following the initial in the lower margin). Decorated and often inhabited large and medium initials on f. 1va5-9, f. 23vb1-10 (Decorated, inhabited and interlaced initial (the initial is formed as a dragon), with palmette ornamentation following the initial in the lower margin), f. 34ra (in the margin), f. 34vb11-15, f. 45ra21-24, f. 47va7-10, f. 53va6-8, f. 57v1-5, f. 60vb5-10, f. 77va1-3, f. 82rb13-18, f. 89va16-20, f. 97ra14-18 (In the left margin attached to the initial letter a hanged figure is depicted), f. 102rb14-18, f. 107vb (in the margin), f. 110ra1-5.	Throughout		[HR](https://handrit.is/manuscript/view/is/GKS04-3270/0)
							f.22rb3-24	Bible	John 1: 1-14																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/35914)
							ff.22rv-102rb13	Jó	with ToC (f. 23vb-25vb)																						
							ff.102r14-104va17		RbEM 1294																						
							ff.104va18-105rb17		RbHM 1305																						
							ff.105rb17-107va6		RbHM 1314																						
							f.107va7-vb13		SVK 1247																						
							ff.107vb14-108va6		SIP 1248																						
							ff.108va7-109r		Bygninga kapítuli																						
							ff.110ra-129vb	Hrðs		XVI: 8 (4b, ff. 110-117), XVII: 8 (4b, ff. 118-125), XVIII: 4 (1b, 2f, ff. 126-129)																					
GKS 3271 4to		"I.5/ i2" (Ólafur Halldórsson, 1904)	DKB	Codex	4to	1330	ff. 1r-51v19	Jó		I:6 (3b, ff. 1-6); II:8 (4b, ff. 7-15); III:8 (4b, ff. 16-23); IV:8 (4b, ff. 24-31); V:7 (3b, 1f, ff. 32-38 [f. 35 single leaf, but no lacuna in the text]), VI:8 (4b, ff. 39-46); VII:8 (4b, ff. 47-54)	Unknown	187x156	None	I	Yes	Parchment	Dry	1	34		No	Scribe a (likely also rubricator)	Unknown	Romanesque	R, B, G	Ornamented, at times interlacted large (4 lines), medium (3 lines) and small initials (2 lines)	Small, Medium and Large	None. Decorated, at times interlaced large and medium initials on f. 3v12-15, f. 6r2-4, f.13r20-22, f. 14v26-30, f. 24r11-13 (Lombard initial), f. 38r19-21, f. 43r1-3, f. 48r5-7.	Throughout		[HR](https://handrit.is/manuscript/view/is/GKS04-3271/19)
							ff. 51v20-53r13		RBEK 1294													Scribe b									[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/35927)
							ff. 53r14-54r		RBHM 1314																						
Adv.MS.21.8.3		"II.10" (Ólafur Halldórsson, 1904)	NLS	Codex	4to	1420-1460 / 1450 (Ólafur Halldórsson 1904)	ff. 1r-107r18	Jó	Incomplete (single leaves missing at the beginning, between 6-7, 16-17, 20-21, 63-64 and at the end)	Unknown	Unknown	125x158	None	I	No	Parchment	Dry	1	19-20		Yes	Hand a (ff. 1-33); Hand b (ff. 34-107)	Unknown	Romanesque	B, R, Y, G (perhaps)	Ornamented large (3-4 lines) and small initials (2 lines)	Small and Large	None. Eight decorated large initials on f. 1r16-18, f. 7r15-17, f. 15r9-11, f. 29r16-20, f. 33r3-5, f. 79r16-19, f. 86r16-19, f. 97v8-11 (cut-out).	Throughout		[NLS](https://manuscripts.nls.uk/repositories/2/resources/15467)
							ff. 107r19-108r6		RBEK 1294																						
							ff. 108r7-109r7		RBHM 1305																						
							ff. 109r8-110v		RBHM 1314																						
Adv.MS.22.5.5			NLS	Codex	4to	1500-1600	ff. 1r-74v	Jó		Unknown	202x175x38	190x165	None	I	No	Parchment	Dry	1	21		Yes	Scribe a	Unknown	Romanesque	R, G, B, Y	Ornamented large (3-12 lines) and small initials (2 lines)	Small and Large	None. Seven large, ornamented and interlaced initials on f. 1r1-7, f. 2v5-10, f. 8r13-19, f. 13r12-19, f. 28v14-20, f. 41r12-23, f. 53v10-16.	Throughout		[NLS](https://manuscripts.nls.uk/repositories/2/resources/22168)
																															
																															
Isl. Perg. 4:o 25		"II.57" (Ólafur Halldórsson, 1904) / Stock MS. Island C 2, 4to / Holm Perg 25 4to	KB	Codex	4to	1550-1600 / 1570 (Ólafur Halldórsson 1904)	f. 1r	Bible	John 1: 1-14	Before first gathering: f. 1*, a parchment leaf with a Latin text glued to the front cover; I: 3 (1b, 1f, ff. 2*-4*); II: 7 (3b, 1f, ff. 1-7)	Unknown	200x150	None	I	No	Parchment	Dry	1	25		Yes	Scribe a	Unknown	Romanesque, High Gothic	R, B, Y, G	Ornamented and interlaced large (5-8 lines) and small initials (2 lines). Large initials are generally extended into the margins	Small and Large	Fourteen large initials of whom only one is historiated. It is found on f. 8r1-5 (Bréf Magnúss konungs, ch. 1; A crowned figure seated on the left of the initial, holding an imperial orb in the middle with one hand and the other is shown with a blessing gesture, a further crowned figure sits towards the first figure on the right part of the initial and holding both hands in a praying gesture). Interelaced large initials are found on f. 9r15-20, f. 13v21-25, f. 19v3-7, f. 33r15-19, f. 37v16-21, f. 46r3-8, f. 52r19-24, f. 56v10-15, f. 82v18-23, f. 88v16-21, f. 98r20-25, f. 107r8-14, f. 114r1-5.	Throughout		[MS](https://manuscripta.se/ms/101285)
							ff. 1v-2v16		Piningsdómr 1490																						
							ff. 2v17-5v20		Alþingsdómr 1564																						
							ff. 5v21-7v2		RBKK 1507																						
							ff. 8r-113v	Jó		III: 8 (4b, ff. 8-15); IV: 8 (4b, ff. 16-23); V: 8 (4b, ff. 24-31); VI: 8 (4b, ff. 32-39); VII: 8 (4b, ff. 40-47); VIII: 8 (4b, ff. 48-55); IX: 8 (4b, ff. 56-63); X: 8 (4b, ff. 64-71); XI: 8 (4b, ff. 72-79); XII: 8 (4b, ff. 80-87); XIII: 8 (4b, ff. 88-95); XIV: 8 (4b, ff. 96-103); XV: 8 (4b, ff. 104-111); XVI: 8 (3b, 2f, ff. 112-119); XVII: 3 (1b, 1f, ff. *5-7*; after the last gathering: f. 8*, a parchment leaf with a Latin text glued to the back cover)																					
							ff. 114r1-18		SVK 1247																						
							f. 114r19-115v		RB 1316 [1]																						
							ff. 115v-116v13		RBHM [2]																						
							ff. 116v14-117r12		RBHM 1318																						
							ff. 117r14-118r		Legal formula?																						
							ff. 118v-119r1		RBHM 1308/1309																						
							f. 119r2-20		RBMK (Om úbótamál)																						
Isl. Perg. 4:o 36 III		"I.14 / u2" (Ólafur Halldórsson, 1904) / Stock MS. Island 3b, 4to III / Holm Perg 36 III 4to	KB	Fragment	4to	1350 / 1500-1600 (Gödel 1897-1900)	ff. 1r-4v	Jó	Erfð ch. 3.4-12.7	Unknown	Unknown	216x160	None	I	Yes	Parchment	Ink	2	30	Gothic	Yes	Scribe a	Unknown	Romanesque	R, B	A large (4) and several small initials (2 lines)	Small and Large	None. A large Lombard initial on f. 1va22-25	Throughout		[MS](https://manuscripta.se/ms/101297)
Isl. Papp. 4:o 66			KB	Codex	4to	1575-1600	ff. 1r-235v	Grg		Unknown	Unknown	208x160	Throughout, on every leaf	I	No	Paper	Dry	1	ca. 24		No	Scribe a (Bishop Guðbrandur Þorláksson?)	Unknown	Romanesque	Black	Small Arabesque initials (2 lines)	Small	None	Throughout		[MS](https://manuscripta.se/ms/101510)
DG 9			UUB	Codex	4to	1587	f. 1r-v		Reminder for lawmen	Unknown	Unknown	200x150	None	I	No	Parchment	Dry	1	Various	Gothic	No	Scribe c	Skálholt area	Romanesque, Early Gothic	R, B, G	Ornamented and interlaced large (5-8 lines) and small initials (2 lines). Large initials are generally extended into the margins	Small and Large	Nineteen large initials and three leaves containing miniatures. The miniatures are found on f. 10r (Annunciation, Birth of Christ, Calvary Group, Resurrection of Christ), f. 10v (Ascension of Christ) and f. 11r (Throne of Grace). One historiated initial is found on f. 132r1-2 (with extention into the upper margin; RBMK, showing a crowned figure). Interlaced, ornamented main initials are found on f. 2r1-4, f. 12r1-7, f. 13r14-18, f. 18v3-6, f. 23r19-24, f. 24v14-18, f. 38v20-24, f. 42v1-2 (extended into the upper margin), f. 50r9-13, f. 56r1-4, f. 60r8-13, f. 83v22-24, f. 89v20-24, f. 99v6-10 (inhabited), f. 108r1-5 (margin inhabited), f. 122r6-9, f. 167r1-5 (showing a bearded head), f. 173r15-18 (diamond-shaped).	Throughout		[MS](https://manuscripta.se/ms/101030)
							ff. 2r-8v		Legal formulas																						[AV](https://www.alvin-portal.org/alvin/view.jsf?dswid=-320&searchType=EXTENDED&query=DG+9&aq=%5B%5B%7B%22A_FQ%22%3A%22DG+9%22%7D%5D%5D&aqe=%5B%5D&af=%5B%5D&pid=alvin-record%3A75497&c=1)
							ff. 9r-10r	Bible	John 1: 1-14																						
						1584	f. 11v	Annalistic notices (874-1584)														Scribe b									
						1575	ff. 12r-116r14	Jó											24		Yes	Scribe a									
							ff. 116r15-118v14		RBEK 1294																						
							ff. 118v15-121r12		RBHM 1305																						
							ff. 121r13-122r5		RBHM 1314																						
							f. 122r6-24		RBMH																						
							ff. 122v1-123r8		RBEK																						
							ff. 123r9-124r19		RBEK																						
							f. 124r20-v23		RBHM																						
							ff. 124v24-125r8		RBHM																						
							f. 125r9-24		RBHM																						
